"Plot Title: 10683869-Seibert"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10683869, SEN S/N: 10683869)","Batt, V (LGR S/N: 10683869, SEN S/N: 10683869)","Coupler Detached (LGR S/N: 10683869)","Coupler Attached (LGR S/N: 10683869)","Stopped (LGR S/N: 10683869)","End Of File (LGR S/N: 10683869)"
2440,07/12/15 08:15:00 PM,16.558,3.04,,,,
2441,07/12/15 08:30:00 PM,16.487,3.04,,,,
2442,07/12/15 08:45:00 PM,16.392,3.04,,,,
2443,07/12/15 09:00:00 PM,16.320,3.04,,,,
2444,07/12/15 09:15:00 PM,16.249,3.04,,,,
2445,07/12/15 09:30:00 PM,16.153,3.04,,,,
2446,07/12/15 09:45:00 PM,16.082,3.04,,,,
2447,07/12/15 10:00:00 PM,16.034,3.04,,,,
2448,07/12/15 10:15:00 PM,15.963,3.04,,,,
2449,07/12/15 10:30:00 PM,15.891,3.04,,,,
2450,07/12/15 10:45:00 PM,15.843,3.04,,,,
2451,07/12/15 11:00:00 PM,15.772,3.04,,,,
2452,07/12/15 11:15:00 PM,15.724,3.04,,,,
2453,07/12/15 11:30:00 PM,15.652,3.04,,,,
2454,07/12/15 11:45:00 PM,15.605,3.02,,,,
2455,07/13/15 12:00:00 AM,15.557,3.04,,,,
2456,07/13/15 12:15:00 AM,15.509,3.02,,,,
2457,07/13/15 12:30:00 AM,15.485,3.02,,,,
2458,07/13/15 12:45:00 AM,15.438,3.02,,,,
2459,07/13/15 01:00:00 AM,15.414,3.02,,,,
2460,07/13/15 01:15:00 AM,15.366,3.02,,,,
2461,07/13/15 01:30:00 AM,15.318,3.02,,,,
2462,07/13/15 01:45:00 AM,15.270,3.02,,,,
2463,07/13/15 02:00:00 AM,15.223,3.02,,,,
2464,07/13/15 02:15:00 AM,15.199,3.02,,,,
2465,07/13/15 02:30:00 AM,15.151,3.02,,,,
2466,07/13/15 02:45:00 AM,15.127,3.02,,,,
2467,07/13/15 03:00:00 AM,15.103,3.02,,,,
2468,07/13/15 03:15:00 AM,15.055,3.02,,,,
2469,07/13/15 03:30:00 AM,15.031,3.04,,,,
2470,07/13/15 03:45:00 AM,14.984,3.04,,,,
2471,07/13/15 04:00:00 AM,14.960,3.04,,,,
2472,07/13/15 04:15:00 AM,14.936,3.04,,,,
2473,07/13/15 04:30:00 AM,14.912,3.04,,,,
2474,07/13/15 04:45:00 AM,14.888,3.04,,,,
2475,07/13/15 05:00:00 AM,14.864,3.04,,,,
2476,07/13/15 05:15:00 AM,14.840,3.04,,,,
2477,07/13/15 05:30:00 AM,14.816,3.04,,,,
2478,07/13/15 05:45:00 AM,14.792,3.04,,,,
2479,07/13/15 06:00:00 AM,14.792,3.04,,,,
2480,07/13/15 06:15:00 AM,14.768,3.04,,,,
2481,07/13/15 06:30:00 AM,14.768,3.04,,,,
2482,07/13/15 06:45:00 AM,14.745,3.04,,,,
2483,07/13/15 07:00:00 AM,14.745,3.04,,,,
2484,07/13/15 07:15:00 AM,14.745,3.04,,,,
2485,07/13/15 07:30:00 AM,14.745,3.04,,,,
2486,07/13/15 07:45:00 AM,14.745,3.04,,,,
2487,07/13/15 08:00:00 AM,14.768,3.04,,,,
2488,07/13/15 08:15:00 AM,14.768,3.04,,,,
2489,07/13/15 08:30:00 AM,14.792,3.04,,,,
2490,07/13/15 08:45:00 AM,14.792,3.04,,,,
2491,07/13/15 09:00:00 AM,14.792,3.04,,,,
2492,07/13/15 09:15:00 AM,14.840,3.04,,,,
2493,07/13/15 09:30:00 AM,14.888,3.04,,,,
2494,07/13/15 09:45:00 AM,14.960,3.04,,,,
2495,07/13/15 10:00:00 AM,14.984,3.04,,,,
2496,07/13/15 10:15:00 AM,15.031,3.04,,,,
2497,07/13/15 10:30:00 AM,15.366,3.02,,,,
2498,07/13/15 10:45:00 AM,15.366,3.02,,,,
2499,07/13/15 11:00:00 AM,15.366,3.02,,,,
2500,07/13/15 11:15:00 AM,15.509,3.02,,,,
2501,07/13/15 11:30:00 AM,15.605,3.04,,,,
2502,07/13/15 11:45:00 AM,15.724,3.04,,,,
2503,07/13/15 12:00:00 PM,15.915,3.04,,,,
2504,07/13/15 12:15:00 PM,16.010,3.04,,,,
2505,07/13/15 12:30:00 PM,16.153,3.04,,,,
2506,07/13/15 12:45:00 PM,16.320,3.04,,,,
2507,07/13/15 01:00:00 PM,16.796,3.04,,,,
2508,07/13/15 01:15:00 PM,17.106,3.04,,,,
2509,07/13/15 01:30:00 PM,17.177,3.04,,,,
2510,07/13/15 01:45:00 PM,17.415,3.04,,,,
2511,07/13/15 02:00:00 PM,17.677,3.04,,,,
2512,07/13/15 02:15:00 PM,17.891,3.04,,,,
2513,07/13/15 02:30:00 PM,17.962,3.04,,,,
2514,07/13/15 02:45:00 PM,18.081,3.04,,,,
2515,07/13/15 03:00:00 PM,18.105,3.04,,,,
2516,07/13/15 03:15:00 PM,18.129,3.04,,,,
2517,07/13/15 03:30:00 PM,18.176,3.04,,,,
2518,07/13/15 03:45:00 PM,18.176,3.04,,,,
2519,07/13/15 04:00:00 PM,18.200,3.04,,,,
2520,07/13/15 04:15:00 PM,18.176,3.04,,,,
2521,07/13/15 04:30:00 PM,18.176,3.04,,,,
2522,07/13/15 04:45:00 PM,18.129,3.04,,,,
2523,07/13/15 05:00:00 PM,18.081,3.04,,,,
2524,07/13/15 05:15:00 PM,18.010,3.04,,,,
2525,07/13/15 05:30:00 PM,17.938,3.04,,,,
2526,07/13/15 05:45:00 PM,17.843,3.04,,,,
2527,07/13/15 06:00:00 PM,17.772,3.04,,,,
2528,07/13/15 06:15:00 PM,17.653,3.04,,,,
2529,07/13/15 06:30:00 PM,17.510,3.04,,,,
2530,07/13/15 06:45:00 PM,17.415,3.04,,,,
2531,07/13/15 07:00:00 PM,17.320,3.04,,,,
2532,07/13/15 07:15:00 PM,17.201,3.04,,,,
2533,07/13/15 07:30:00 PM,17.082,3.04,,,,
2534,07/13/15 07:45:00 PM,16.987,3.04,,,,
2535,07/13/15 08:00:00 PM,16.868,3.04,,,,
2536,07/13/15 08:15:00 PM,16.749,3.04,,,,
2537,07/13/15 08:30:00 PM,16.654,3.04,,,,
2538,07/13/15 08:45:00 PM,16.558,3.04,,,,
2539,07/13/15 09:00:00 PM,16.463,3.04,,,,
2540,07/13/15 09:15:00 PM,16.344,3.04,,,,
2541,07/13/15 09:30:00 PM,16.249,3.04,,,,
2542,07/13/15 09:45:00 PM,16.129,3.04,,,,
2543,07/13/15 10:00:00 PM,16.034,3.04,,,,
2544,07/13/15 10:15:00 PM,15.915,3.04,,,,
2545,07/13/15 10:30:00 PM,15.796,3.04,,,,
2546,07/13/15 10:45:00 PM,15.700,3.04,,,,
2547,07/13/15 11:00:00 PM,15.605,3.04,,,,
2548,07/13/15 11:15:00 PM,15.509,3.04,,,,
2549,07/13/15 11:30:00 PM,15.414,3.02,,,,
2550,07/13/15 11:45:00 PM,15.318,3.02,,,,
2551,07/14/15 12:00:00 AM,15.247,3.02,,,,
2552,07/14/15 12:15:00 AM,15.151,3.02,,,,
2553,07/14/15 12:30:00 AM,15.079,3.02,,,,
2554,07/14/15 12:45:00 AM,15.008,3.04,,,,
2555,07/14/15 01:00:00 AM,14.912,3.04,,,,
2556,07/14/15 01:15:00 AM,14.864,3.04,,,,
2557,07/14/15 01:30:00 AM,14.816,3.04,,,,
2558,07/14/15 01:45:00 AM,14.768,3.04,,,,
2559,07/14/15 02:00:00 AM,14.721,3.04,,,,
2560,07/14/15 02:15:00 AM,14.673,3.04,,,,
2561,07/14/15 02:30:00 AM,14.601,3.04,,,,
2562,07/14/15 02:45:00 AM,14.553,3.04,,,,
2563,07/14/15 03:00:00 AM,14.481,3.04,,,,
2564,07/14/15 03:15:00 AM,14.433,3.04,,,,
2565,07/14/15 03:30:00 AM,14.385,3.04,,,,
2566,07/14/15 03:45:00 AM,14.337,3.04,,,,
2567,07/14/15 04:00:00 AM,14.290,3.04,,,,
2568,07/14/15 04:15:00 AM,14.266,3.04,,,,
2569,07/14/15 04:30:00 AM,14.218,3.04,,,,
2570,07/14/15 04:45:00 AM,14.170,3.04,,,,
2571,07/14/15 05:00:00 AM,14.122,3.04,,,,
2572,07/14/15 05:15:00 AM,14.098,3.04,,,,
2573,07/14/15 05:30:00 AM,14.050,3.04,,,,
2574,07/14/15 05:45:00 AM,14.026,3.04,,,,
2575,07/14/15 06:00:00 AM,13.978,3.04,,,,
2576,07/14/15 06:15:00 AM,13.954,3.04,,,,
2577,07/14/15 06:30:00 AM,13.930,3.04,,,,
2578,07/14/15 06:45:00 AM,13.930,3.04,,,,
2579,07/14/15 07:00:00 AM,13.930,3.04,,,,
2580,07/14/15 07:15:00 AM,14.026,3.04,,,,
2581,07/14/15 07:30:00 AM,14.122,3.04,,,,
2582,07/14/15 07:45:00 AM,14.170,3.04,,,,
2583,07/14/15 08:00:00 AM,14.242,3.04,,,,
2584,07/14/15 08:15:00 AM,14.314,3.04,,,,
2585,07/14/15 08:30:00 AM,14.361,3.04,,,,
2586,07/14/15 08:45:00 AM,14.457,3.04,,,,
2587,07/14/15 09:00:00 AM,14.577,3.04,,,,
2588,07/14/15 09:15:00 AM,14.649,3.04,,,,
2589,07/14/15 09:30:00 AM,14.768,3.04,,,,
2590,07/14/15 09:45:00 AM,14.912,3.04,,,,
2591,07/14/15 10:00:00 AM,15.008,3.04,,,,
2592,07/14/15 10:15:00 AM,15.270,3.02,,,,
2593,07/14/15 10:30:00 AM,15.533,3.04,,,,
2594,07/14/15 10:45:00 AM,15.748,3.04,,,,
2595,07/14/15 11:00:00 AM,15.986,3.04,,,,
2596,07/14/15 11:15:00 AM,16.129,3.04,,,,
2597,07/14/15 11:30:00 AM,16.344,3.04,,,,
2598,07/14/15 11:45:00 AM,16.487,3.04,,,,
2599,07/14/15 12:00:00 PM,16.796,3.04,,,,
2600,07/14/15 12:15:00 PM,16.963,3.04,,,,
2601,07/14/15 12:30:00 PM,17.130,3.04,,,,
2602,07/14/15 12:45:00 PM,17.272,3.04,,,,
2603,07/14/15 01:00:00 PM,17.605,3.04,,,,
2604,07/14/15 01:15:00 PM,17.796,3.04,,,,
2605,07/14/15 01:30:00 PM,17.843,3.04,,,,
2606,07/14/15 01:45:00 PM,18.010,3.04,,,,
2607,07/14/15 02:00:00 PM,18.271,3.04,,,,
2608,07/14/15 02:15:00 PM,18.461,3.04,,,,
2609,07/14/15 02:30:00 PM,18.557,3.04,,,,
2610,07/14/15 02:45:00 PM,18.699,3.04,,,,
2611,07/14/15 03:00:00 PM,18.723,3.04,,,,
2612,07/14/15 03:15:00 PM,18.747,3.04,,,,
2613,07/14/15 03:30:00 PM,18.771,3.04,,,,
2614,07/14/15 03:45:00 PM,18.794,3.04,,,,
2615,07/14/15 04:00:00 PM,18.794,3.04,,,,
2616,07/14/15 04:15:00 PM,18.771,3.04,,,,
2617,07/14/15 04:30:00 PM,18.747,3.04,,,,
2618,07/14/15 04:45:00 PM,18.723,3.04,,,,
2619,07/14/15 05:00:00 PM,18.699,3.04,,,,
2620,07/14/15 05:15:00 PM,18.652,3.04,,,,
2621,07/14/15 05:30:00 PM,18.580,3.04,,,,
2622,07/14/15 05:45:00 PM,18.509,3.04,,,,
2623,07/14/15 06:00:00 PM,18.414,3.04,,,,
2624,07/14/15 06:15:00 PM,18.319,3.04,,,,
2625,07/14/15 06:30:00 PM,18.224,3.04,,,,
2626,07/14/15 06:45:00 PM,18.129,3.04,,,,
2627,07/14/15 07:00:00 PM,18.010,3.04,,,,
2628,07/14/15 07:15:00 PM,17.915,3.04,,,,
2629,07/14/15 07:30:00 PM,17.796,3.04,,,,
2630,07/14/15 07:45:00 PM,17.677,3.04,,,,
2631,07/14/15 08:00:00 PM,17.558,3.04,,,,
2632,07/14/15 08:15:00 PM,17.439,3.04,,,,
2633,07/14/15 08:30:00 PM,17.320,3.04,,,,
2634,07/14/15 08:45:00 PM,17.177,3.04,,,,
2635,07/14/15 09:00:00 PM,17.082,3.04,,,,
2636,07/14/15 09:15:00 PM,16.963,3.04,,,,
2637,07/14/15 09:30:00 PM,16.844,3.04,,,,
2638,07/14/15 09:45:00 PM,16.725,3.04,,,,
2639,07/14/15 10:00:00 PM,16.606,3.04,,,,
2640,07/14/15 10:15:00 PM,16.487,3.04,,,,
2641,07/14/15 10:30:00 PM,16.368,3.04,,,,
2642,07/14/15 10:45:00 PM,16.249,3.04,,,,
2643,07/14/15 11:00:00 PM,16.153,3.04,,,,
2644,07/14/15 11:15:00 PM,16.058,3.04,,,,
2645,07/14/15 11:30:00 PM,15.939,3.04,,,,
2646,07/14/15 11:45:00 PM,15.843,3.04,,,,
2647,07/15/15 12:00:00 AM,15.748,3.04,,,,
2648,07/15/15 12:15:00 AM,15.652,3.04,,,,
2649,07/15/15 12:30:00 AM,15.581,3.04,,,,
2650,07/15/15 12:45:00 AM,15.485,3.04,,,,
2651,07/15/15 01:00:00 AM,15.414,3.04,,,,
2652,07/15/15 01:15:00 AM,15.342,3.02,,,,
2653,07/15/15 01:30:00 AM,15.270,3.02,,,,
2654,07/15/15 01:45:00 AM,15.199,3.02,,,,
2655,07/15/15 02:00:00 AM,15.151,3.02,,,,
2656,07/15/15 02:15:00 AM,15.079,3.02,,,,
2657,07/15/15 02:30:00 AM,15.031,3.04,,,,
2658,07/15/15 02:45:00 AM,14.960,3.04,,,,
2659,07/15/15 03:00:00 AM,14.912,3.04,,,,
2660,07/15/15 03:15:00 AM,14.840,3.04,,,,
2661,07/15/15 03:30:00 AM,14.792,3.04,,,,
2662,07/15/15 03:45:00 AM,14.745,3.04,,,,
2663,07/15/15 04:00:00 AM,14.697,3.04,,,,
2664,07/15/15 04:15:00 AM,14.649,3.04,,,,
2665,07/15/15 04:30:00 AM,14.577,3.04,,,,
2666,07/15/15 04:45:00 AM,14.529,3.04,,,,
2667,07/15/15 05:00:00 AM,14.481,3.04,,,,
2668,07/15/15 05:15:00 AM,14.433,3.04,,,,
2669,07/15/15 05:30:00 AM,14.409,3.04,,,,
2670,07/15/15 05:45:00 AM,14.361,3.04,,,,
2671,07/15/15 06:00:00 AM,14.314,3.04,,,,
2672,07/15/15 06:15:00 AM,14.290,3.04,,,,
2673,07/15/15 06:30:00 AM,14.266,3.04,,,,
2674,07/15/15 06:45:00 AM,14.266,3.04,,,,
2675,07/15/15 07:00:00 AM,14.266,3.04,,,,
2676,07/15/15 07:15:00 AM,14.290,3.04,,,,
2677,07/15/15 07:30:00 AM,14.385,3.04,,,,
2678,07/15/15 07:45:00 AM,14.457,3.04,,,,
2679,07/15/15 08:00:00 AM,14.505,3.04,,,,
2680,07/15/15 08:15:00 AM,14.577,3.04,,,,
2681,07/15/15 08:30:00 AM,14.601,3.04,,,,
2682,07/15/15 08:45:00 AM,14.745,3.04,,,,
2683,07/15/15 09:00:00 AM,14.984,3.04,,,,
2684,07/15/15 09:15:00 AM,15.008,3.04,,,,
2685,07/15/15 09:30:00 AM,15.103,3.02,,,,
2686,07/15/15 09:45:00 AM,15.223,3.02,,,,
2687,07/15/15 10:00:00 AM,15.438,3.04,,,,
2688,07/15/15 10:15:00 AM,15.700,3.04,,,,
2689,07/15/15 10:30:00 AM,15.772,3.04,,,,
2690,07/15/15 10:45:00 AM,16.058,3.04,,,,
2691,07/15/15 11:00:00 AM,16.249,3.04,,,,
2692,07/15/15 11:15:00 AM,16.463,3.04,,,,
2693,07/15/15 11:30:00 AM,16.677,3.04,,,,
2694,07/15/15 11:45:00 AM,16.463,3.04,,,,
2695,07/15/15 12:00:00 PM,16.439,3.04,,,,
2696,07/15/15 12:15:00 PM,16.534,3.04,,,,
2697,07/15/15 12:30:00 PM,16.725,3.04,,,,
2698,07/15/15 12:45:00 PM,16.773,3.04,,,,
2699,07/15/15 01:00:00 PM,17.011,3.04,,,,
2700,07/15/15 01:15:00 PM,17.249,3.04,,,,
2701,07/15/15 01:30:00 PM,17.463,3.04,,,,
2702,07/15/15 01:45:00 PM,17.748,3.04,,,,
2703,07/15/15 02:00:00 PM,17.582,3.04,,,,
2704,07/15/15 02:15:00 PM,17.582,3.04,,,,
2705,07/15/15 02:30:00 PM,17.582,3.04,,,,
2706,07/15/15 02:45:00 PM,17.653,3.04,,,,
2707,07/15/15 03:00:00 PM,17.701,3.04,,,,
2708,07/15/15 03:15:00 PM,17.701,3.04,,,,
2709,07/15/15 03:30:00 PM,17.701,3.04,,,,
2710,07/15/15 03:45:00 PM,17.724,3.04,,,,
2711,07/15/15 04:00:00 PM,17.724,3.04,,,,
2712,07/15/15 04:15:00 PM,17.677,3.04,,,,
2713,07/15/15 04:30:00 PM,17.653,3.04,,,,
2714,07/15/15 04:45:00 PM,17.653,3.04,,,,
2715,07/15/15 05:00:00 PM,17.653,3.04,,,,
2716,07/15/15 05:15:00 PM,17.629,3.04,,,,
2717,07/15/15 05:30:00 PM,17.605,3.04,,,,
2718,07/15/15 05:45:00 PM,17.510,3.04,,,,
2719,07/15/15 06:00:00 PM,17.391,3.04,,,,
2720,07/15/15 06:15:00 PM,17.296,3.04,,,,
2721,07/15/15 06:30:00 PM,17.201,3.04,,,,
2722,07/15/15 06:45:00 PM,17.106,3.04,,,,
2723,07/15/15 07:00:00 PM,16.987,3.04,,,,
2724,07/15/15 07:15:00 PM,16.868,3.04,,,,
2725,07/15/15 07:30:00 PM,16.749,3.04,,,,
2726,07/15/15 07:45:00 PM,16.630,3.04,,,,
2727,07/15/15 08:00:00 PM,16.511,3.04,,,,
2728,07/15/15 08:15:00 PM,16.392,3.04,,,,
2729,07/15/15 08:30:00 PM,16.272,3.04,,,,
2730,07/15/15 08:45:00 PM,16.153,3.04,,,,
2731,07/15/15 09:00:00 PM,16.034,3.04,,,,
2732,07/15/15 09:15:00 PM,15.939,3.04,,,,
2733,07/15/15 09:30:00 PM,15.843,3.04,,,,
2734,07/15/15 09:45:00 PM,15.748,3.04,,,,
2735,07/15/15 10:00:00 PM,15.652,3.04,,,,
2736,07/15/15 10:15:00 PM,15.557,3.04,,,,
2737,07/15/15 10:30:00 PM,15.461,3.04,,,,
2738,07/15/15 10:45:00 PM,15.390,3.04,,,,
2739,07/15/15 11:00:00 PM,15.318,3.02,,,,
2740,07/15/15 11:15:00 PM,15.247,3.02,,,,
2741,07/15/15 11:30:00 PM,15.175,3.02,,,,
2742,07/15/15 11:45:00 PM,15.127,3.02,,,,
2743,07/16/15 12:00:00 AM,15.079,3.02,,,,
2744,07/16/15 12:15:00 AM,15.031,3.04,,,,
2745,07/16/15 12:30:00 AM,14.984,3.04,,,,
2746,07/16/15 12:45:00 AM,14.936,3.04,,,,
2747,07/16/15 01:00:00 AM,14.888,3.04,,,,
2748,07/16/15 01:15:00 AM,14.864,3.04,,,,
2749,07/16/15 01:30:00 AM,14.816,3.04,,,,
2750,07/16/15 01:45:00 AM,14.768,3.04,,,,
2751,07/16/15 02:00:00 AM,14.721,3.04,,,,
2752,07/16/15 02:15:00 AM,14.673,3.04,,,,
2753,07/16/15 02:30:00 AM,14.625,3.04,,,,
2754,07/16/15 02:45:00 AM,14.577,3.04,,,,
2755,07/16/15 03:00:00 AM,14.529,3.04,,,,
2756,07/16/15 03:15:00 AM,14.481,3.04,,,,
2757,07/16/15 03:30:00 AM,14.457,3.04,,,,
2758,07/16/15 03:45:00 AM,14.433,3.04,,,,
2759,07/16/15 04:00:00 AM,14.433,3.04,,,,
2760,07/16/15 04:15:00 AM,14.409,3.04,,,,
2761,07/16/15 04:30:00 AM,14.385,3.04,,,,
2762,07/16/15 04:45:00 AM,14.361,3.04,,,,
2763,07/16/15 05:00:00 AM,14.361,3.04,,,,
2764,07/16/15 05:15:00 AM,14.337,3.04,,,,
2765,07/16/15 05:30:00 AM,14.290,3.04,,,,
2766,07/16/15 05:45:00 AM,14.266,3.04,,,,
2767,07/16/15 06:00:00 AM,14.218,3.04,,,,
2768,07/16/15 06:15:00 AM,14.218,3.04,,,,
2769,07/16/15 06:30:00 AM,14.194,3.04,,,,
2770,07/16/15 06:45:00 AM,14.146,3.04,,,,
2771,07/16/15 07:00:00 AM,14.146,3.04,,,,
2772,07/16/15 07:15:00 AM,14.146,3.04,,,,
2773,07/16/15 07:30:00 AM,14.266,3.04,,,,
2774,07/16/15 07:45:00 AM,14.218,3.04,,,,
2775,07/16/15 08:00:00 AM,14.457,3.04,,,,
2776,07/16/15 08:15:00 AM,14.529,3.04,,,,
2777,07/16/15 08:30:00 AM,14.649,3.04,,,,
2778,07/16/15 08:45:00 AM,14.816,3.04,,,,
2779,07/16/15 09:00:00 AM,14.936,3.04,,,,
2780,07/16/15 09:15:00 AM,15.079,3.02,,,,
2781,07/16/15 09:30:00 AM,15.175,3.02,,,,
2782,07/16/15 09:45:00 AM,15.318,3.02,,,,
2783,07/16/15 10:00:00 AM,15.485,3.04,,,,
2784,07/16/15 10:15:00 AM,15.652,3.04,,,,
2785,07/16/15 10:30:00 AM,15.843,3.04,,,,
2786,07/16/15 10:45:00 AM,16.034,3.04,,,,
2787,07/16/15 11:00:00 AM,16.225,3.04,,,,
2788,07/16/15 11:15:00 AM,16.415,3.04,,,,
2789,07/16/15 11:30:00 AM,16.654,3.04,,,,
2790,07/16/15 11:45:00 AM,16.892,3.04,,,,
2791,07/16/15 12:00:00 PM,17.153,3.04,,,,
2792,07/16/15 12:15:00 PM,17.344,3.04,,,,
2793,07/16/15 12:30:00 PM,17.558,3.04,,,,
2794,07/16/15 12:45:00 PM,17.677,3.04,,,,
2795,07/16/15 01:00:00 PM,17.891,3.04,,,,
2796,07/16/15 01:15:00 PM,17.938,3.04,,,,
2797,07/16/15 01:30:00 PM,18.105,3.04,,,,
2798,07/16/15 01:45:00 PM,18.461,3.04,,,,
2799,07/16/15 02:00:00 PM,18.699,3.04,,,,
2800,07/16/15 02:15:00 PM,18.818,3.04,,,,
2801,07/16/15 02:30:00 PM,18.842,3.04,,,,
2802,07/16/15 02:45:00 PM,18.913,3.04,,,,
2803,07/16/15 03:00:00 PM,18.985,3.04,,,,
2804,07/16/15 03:15:00 PM,18.937,3.04,,,,
2805,07/16/15 03:30:00 PM,18.961,3.04,,,,
2806,07/16/15 03:45:00 PM,18.937,3.04,,,,
2807,07/16/15 04:00:00 PM,18.937,3.04,,,,
2808,07/16/15 04:15:00 PM,18.913,3.04,,,,
2809,07/16/15 04:30:00 PM,18.889,3.04,,,,
2810,07/16/15 04:45:00 PM,18.866,3.04,,,,
2811,07/16/15 05:00:00 PM,18.794,3.04,,,,
2812,07/16/15 05:15:00 PM,18.699,3.04,,,,
2813,07/16/15 05:30:00 PM,18.628,3.04,,,,
2814,07/16/15 05:45:00 PM,18.557,3.04,,,,
2815,07/16/15 06:00:00 PM,18.461,3.04,,,,
2816,07/16/15 06:15:00 PM,18.390,3.04,,,,
2817,07/16/15 06:30:00 PM,18.247,3.04,,,,
2818,07/16/15 06:45:00 PM,18.105,3.04,,,,
2819,07/16/15 07:00:00 PM,17.962,3.04,,,,
2820,07/16/15 07:15:00 PM,17.819,3.04,,,,
2821,07/16/15 07:30:00 PM,17.701,3.04,,,,
2822,07/16/15 07:45:00 PM,17.558,3.04,,,,
2823,07/16/15 08:00:00 PM,17.439,3.04,,,,
2824,07/16/15 08:15:00 PM,17.296,3.04,,,,
2825,07/16/15 08:30:00 PM,17.177,3.04,,,,
2826,07/16/15 08:45:00 PM,17.058,3.04,,,,
2827,07/16/15 09:00:00 PM,16.939,3.04,,,,
2828,07/16/15 09:15:00 PM,16.796,3.04,,,,
2829,07/16/15 09:30:00 PM,16.701,3.04,,,,
2830,07/16/15 09:45:00 PM,16.582,3.04,,,,
2831,07/16/15 10:00:00 PM,16.463,3.04,,,,
2832,07/16/15 10:15:00 PM,16.344,3.04,,,,
2833,07/16/15 10:30:00 PM,16.249,3.04,,,,
2834,07/16/15 10:45:00 PM,16.129,3.04,,,,
2835,07/16/15 11:00:00 PM,16.010,3.04,,,,
2836,07/16/15 11:15:00 PM,15.915,3.04,,,,
2837,07/16/15 11:30:00 PM,15.796,3.04,,,,
2838,07/16/15 11:45:00 PM,15.700,3.04,,,,
2839,07/17/15 12:00:00 AM,15.605,3.04,,,,
2840,07/17/15 12:15:00 AM,15.509,3.04,,,,
2841,07/17/15 12:30:00 AM,15.438,3.04,,,,
2842,07/17/15 12:45:00 AM,15.342,3.04,,,,
2843,07/17/15 01:00:00 AM,15.270,3.04,,,,
2844,07/17/15 01:15:00 AM,15.199,3.02,,,,
2845,07/17/15 01:30:00 AM,15.103,3.02,,,,
2846,07/17/15 01:45:00 AM,15.031,3.04,,,,
2847,07/17/15 02:00:00 AM,14.960,3.04,,,,
2848,07/17/15 02:15:00 AM,14.888,3.04,,,,
2849,07/17/15 02:30:00 AM,14.840,3.04,,,,
2850,07/17/15 02:45:00 AM,14.768,3.04,,,,
2851,07/17/15 03:00:00 AM,14.721,3.04,,,,
2852,07/17/15 03:15:00 AM,14.649,3.04,,,,
2853,07/17/15 03:30:00 AM,14.601,3.04,,,,
2854,07/17/15 03:45:00 AM,14.553,3.04,,,,
2855,07/17/15 04:00:00 AM,14.505,3.04,,,,
2856,07/17/15 04:15:00 AM,14.457,3.04,,,,
2857,07/17/15 04:30:00 AM,14.409,3.04,,,,
2858,07/17/15 04:45:00 AM,14.361,3.04,,,,
2859,07/17/15 05:00:00 AM,14.314,3.04,,,,
2860,07/17/15 05:15:00 AM,14.266,3.04,,,,
2861,07/17/15 05:30:00 AM,14.242,3.04,,,,
2862,07/17/15 05:45:00 AM,14.218,3.04,,,,
2863,07/17/15 06:00:00 AM,14.170,3.04,,,,
2864,07/17/15 06:15:00 AM,14.170,3.04,,,,
2865,07/17/15 06:30:00 AM,14.146,3.04,,,,
2866,07/17/15 06:45:00 AM,14.146,3.04,,,,
2867,07/17/15 07:00:00 AM,14.146,3.04,,,,
2868,07/17/15 07:15:00 AM,14.170,3.04,,,,
2869,07/17/15 07:30:00 AM,14.242,3.04,,,,
2870,07/17/15 07:45:00 AM,14.337,3.04,,,,
2871,07/17/15 08:00:00 AM,14.409,3.04,,,,
2872,07/17/15 08:15:00 AM,14.553,3.04,,,,
2873,07/17/15 08:30:00 AM,14.625,3.04,,,,
2874,07/17/15 08:45:00 AM,14.792,3.04,,,,
2875,07/17/15 09:00:00 AM,14.936,3.04,,,,
2876,07/17/15 09:15:00 AM,15.079,3.02,,,,
2877,07/17/15 09:30:00 AM,15.223,3.02,,,,
2878,07/17/15 09:45:00 AM,15.366,3.04,,,,
2879,07/17/15 10:00:00 AM,15.533,3.04,,,,
2880,07/17/15 10:15:00 AM,15.700,3.04,,,,
2881,07/17/15 10:30:00 AM,15.915,3.04,,,,
2882,07/17/15 10:45:00 AM,16.082,3.04,,,,
2883,07/17/15 11:00:00 AM,16.272,3.04,,,,
2884,07/17/15 11:15:00 AM,16.439,3.04,,,,
2885,07/17/15 11:30:00 AM,16.701,3.04,,,,
2886,07/17/15 11:45:00 AM,16.939,3.04,,,,
2887,07/17/15 12:00:00 PM,17.153,3.04,,,,
2888,07/17/15 12:15:00 PM,17.391,3.04,,,,
2889,07/17/15 12:30:00 PM,17.605,3.04,,,,
2890,07/17/15 12:45:00 PM,17.629,3.04,,,,
2891,07/17/15 01:00:00 PM,17.867,3.04,,,,
2892,07/17/15 01:15:00 PM,17.938,3.04,,,,
2893,07/17/15 01:30:00 PM,18.081,3.04,,,,
2894,07/17/15 01:45:00 PM,18.319,3.04,,,,
2895,07/17/15 02:00:00 PM,18.557,3.04,,,,
2896,07/17/15 02:03:45 PM,,,,Logged,,
2897,07/17/15 02:03:50 PM,,,,,Logged,Logged
