"Plot Title: DUNGENESS MEADOWS						",,,,,,
#,Date Time," GMT-07:00""	""Temp", °C (LGR S/N: 10490314," SEN S/N: 10490314)""	Coupler Detached (LGR S/N: 10490314)	Coupler Attached (LGR S/N: 10490314)	Stopped (LGR S/N: 10490314)	End Of File (LGR S/N: 10490314)",,
629,7/12/2015 17:40,15.676,,,,
630,7/12/2015 18:40,15.605,,,,
631,7/12/2015 19:40,15.318,,,,
632,7/12/2015 20:41,15.031,,,,
633,7/12/2015 21:41,14.745,,,,
634,7/12/2015 22:41,14.505,,,,
635,7/12/2015 23:41,14.337,,,,
636,7/13/2015 0:41,14.194,,,,
637,7/13/2015 1:41,14.074,,,,
638,7/13/2015 2:41,13.954,,,,
639,7/13/2015 3:41,13.882,,,,
640,7/13/2015 4:41,13.81,,,,
641,7/13/2015 5:41,13.738,,,,
642,7/13/2015 6:41,13.69,,,,
643,7/13/2015 7:41,13.69,,,,
644,7/13/2015 8:42,13.762,,,,
645,7/13/2015 9:42,13.954,,,,
646,7/13/2015 10:42,14.314,,,,
647,7/13/2015 11:42,14.768,,,,
648,7/13/2015 12:42,15.294,,,,
649,7/13/2015 13:42,15.581,,,,
650,7/13/2015 14:42,16.368,,,,
651,7/13/2015 15:42,16.487,,,,
652,7/13/2015 16:42,16.582,,,,
653,7/13/2015 17:42,16.32,,,,
654,7/13/2015 18:42,15.843,,,,
655,7/13/2015 19:42,15.342,,,,
656,7/13/2015 20:43,14.96,,,,
657,7/13/2015 21:43,14.577,,,,
658,7/13/2015 22:43,14.218,,,,
659,7/13/2015 23:43,13.93,,,,
660,7/14/2015 0:43,13.666,,,,
661,7/14/2015 1:43,13.497,,,,
662,7/14/2015 2:43,13.353,,,,
663,7/14/2015 3:43,13.209,,,,
664,7/14/2015 4:43,13.064,,,,
665,7/14/2015 5:43,12.871,,,,
666,7/14/2015 6:43,12.896,,,,
667,7/14/2015 7:43,12.968,,,,
668,7/14/2015 8:44,13.281,,,,
669,7/14/2015 9:44,13.834,,,,
670,7/14/2015 10:44,14.553,,,,
671,7/14/2015 11:44,15.342,,,,
672,7/14/2015 12:44,16.296,,,,
673,7/14/2015 13:44,17.13,,,,
674,7/14/2015 14:44,17.772,,,,
675,7/14/2015 15:44,18.129,,,,
676,7/14/2015 16:44,18.129,,,,
677,7/14/2015 17:44,17.819,,,,
678,7/14/2015 18:44,17.249,,,,
679,7/14/2015 19:44,16.558,,,,
680,7/14/2015 20:45,15.963,,,,
681,7/14/2015 21:45,15.485,,,,
682,7/14/2015 22:45,15.079,,,,
683,7/14/2015 23:45,14.697,,,,
684,7/15/2015 0:45,14.385,,,,
685,7/15/2015 1:45,14.074,,,,
686,7/15/2015 2:45,13.81,,,,
687,7/15/2015 3:45,13.546,,,,
688,7/15/2015 4:45,13.305,,,,
689,7/15/2015 5:45,13.112,,,,
690,7/15/2015 6:45,12.968,,,,
691,7/15/2015 7:45,12.968,,,,
692,7/15/2015 8:46,13.257,,,,
693,7/15/2015 9:46,13.858,,,,
694,7/15/2015 10:46,14.673,,,,
695,7/15/2015 11:46,15.461,,,,
696,7/15/2015 12:46,15.557,,,,
697,7/15/2015 13:46,16.082,,,,
698,7/15/2015 14:46,16.177,,,,
699,7/15/2015 15:46,16.296,,,,
700,7/15/2015 16:46,16.249,,,,
701,7/15/2015 17:46,15.867,,,,
702,7/15/2015 18:46,15.557,,,,
703,7/15/2015 19:46,15.27,,,,
704,7/15/2015 20:47,14.912,,,,
705,7/15/2015 21:47,14.577,,,,
706,7/15/2015 22:47,14.29,,,,
707,7/15/2015 23:47,14.05,,,,
708,7/16/2015 0:47,13.81,,,,
709,7/16/2015 1:47,13.594,,,,
710,7/16/2015 2:47,13.353,,,,
711,7/16/2015 3:47,13.161,,,,
712,7/16/2015 4:47,12.968,,,,
713,7/16/2015 5:47,12.799,,,,
714,7/16/2015 6:47,12.678,,,,
715,7/16/2015 7:47,12.678,,,,
716,7/16/2015 8:48,12.944,,,,
717,7/16/2015 9:48,13.594,,,,
718,7/16/2015 10:48,14.481,,,,
719,7/16/2015 11:48,15.461,,,,
720,7/16/2015 12:48,16.439,,,,
721,7/16/2015 13:48,17.296,,,,
722,7/16/2015 14:48,17.748,,,,
723,7/16/2015 15:48,18.033,,,,
724,7/16/2015 16:48,17.986,,,,
725,7/16/2015 17:48,17.629,,,,
726,7/16/2015 18:48,16.939,,,,
727,7/16/2015 19:48,16.153,,,,
728,7/16/2015 20:49,15.605,,,,
729,7/16/2015 21:49,15.175,,,,
730,7/16/2015 22:49,14.768,,,,
731,7/16/2015 23:49,14.409,,,,
732,7/17/2015 0:49,14.05,,,,
733,7/17/2015 1:49,13.738,,,,
734,7/17/2015 2:49,13.522,,,,
735,7/17/2015 3:49,13.329,,,,
736,7/17/2015 4:49,13.137,,,,
737,7/17/2015 5:49,12.944,,,,
738,7/17/2015 6:49,12.847,,,,
739,7/17/2015 7:49,12.823,,,,
740,7/17/2015 8:50,13.064,,,,
741,7/17/2015 9:50,13.69,,,,
742,7/17/2015 10:50,14.505,,,,
743,7/17/2015 11:50,15.414,,,,
744,7/17/2015 12:39,,,Logged,,
745,7/17/2015 12:39,,,,Logged,Logged
