"Plot Title: Upper Dungeness"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10490312, SEN S/N: 10490312)","Coupler Detached (LGR S/N: 10490312)","Coupler Attached (LGR S/N: 10490312)","Stopped (LGR S/N: 10490312)","End Of File (LGR S/N: 10490312)"
232,06/26/15 01:43:04 AM,11.759,,,,
233,06/26/15 02:43:04 AM,11.686,,,,
234,06/26/15 03:43:04 AM,11.565,,,,
235,06/26/15 04:43:04 AM,11.467,,,,
236,06/26/15 05:43:04 AM,11.346,,,,
237,06/26/15 06:43:04 AM,11.224,,,,
238,06/26/15 07:43:04 AM,11.127,,,,
239,06/26/15 08:43:04 AM,11.029,,,,
240,06/26/15 09:43:04 AM,11.005,,,,
241,06/26/15 10:43:04 AM,11.175,,,,
242,06/26/15 11:43:04 AM,11.662,,,,
243,06/26/15 12:43:04 PM,12.316,,,,
244,06/26/15 01:43:04 PM,12.944,,,,
245,06/26/15 02:43:04 PM,13.425,,,,
246,06/26/15 03:43:04 PM,13.473,,,,
247,06/26/15 04:43:04 PM,13.401,,,,
248,06/26/15 05:43:04 PM,13.353,,,,
249,06/26/15 06:43:04 PM,13.281,,,,
250,06/26/15 07:43:04 PM,13.112,,,,
251,06/26/15 08:43:04 PM,12.992,,,,
252,06/26/15 09:43:04 PM,12.823,,,,
253,06/26/15 10:43:04 PM,12.703,,,,
254,06/26/15 11:43:04 PM,12.582,,,,
255,06/27/15 12:43:04 AM,12.509,,,,
256,06/27/15 01:43:04 AM,12.437,,,,
257,06/27/15 02:43:04 AM,12.316,,,,
258,06/27/15 03:43:04 AM,12.195,,,,
259,06/27/15 04:43:04 AM,12.050,,,,
260,06/27/15 05:43:04 AM,11.904,,,,
261,06/27/15 06:43:04 AM,11.783,,,,
262,06/27/15 07:43:04 AM,11.686,,,,
263,06/27/15 08:43:04 AM,11.589,,,,
264,06/27/15 09:43:04 AM,11.589,,,,
265,06/27/15 10:43:04 AM,11.734,,,,
266,06/27/15 11:43:04 AM,12.171,,,,
267,06/27/15 12:43:04 PM,12.775,,,,
268,06/27/15 01:43:04 PM,13.377,,,,
269,06/27/15 02:43:04 PM,13.762,,,,
270,06/27/15 03:43:04 PM,13.762,,,,
271,06/27/15 04:43:04 PM,13.570,,,,
272,06/27/15 05:43:04 PM,13.546,,,,
273,06/27/15 06:43:04 PM,13.473,,,,
274,06/27/15 07:43:04 PM,13.353,,,,
275,06/27/15 08:43:04 PM,13.233,,,,
276,06/27/15 09:43:04 PM,13.112,,,,
277,06/27/15 10:43:04 PM,12.992,,,,
278,06/27/15 11:43:04 PM,12.896,,,,
279,06/28/15 12:43:04 AM,12.823,,,,
280,06/28/15 01:43:04 AM,12.727,,,,
281,06/28/15 02:43:04 AM,12.630,,,,
282,06/28/15 03:43:04 AM,12.534,,,,
283,06/28/15 04:43:04 AM,12.389,,,,
284,06/28/15 05:43:04 AM,12.268,,,,
285,06/28/15 06:43:04 AM,12.147,,,,
286,06/28/15 07:43:04 AM,12.050,,,,
287,06/28/15 08:43:04 AM,11.953,,,,
288,06/28/15 09:43:04 AM,12.001,,,,
289,06/28/15 10:43:04 AM,12.050,,,,
290,06/28/15 11:43:04 AM,12.074,,,,
291,06/28/15 12:43:04 PM,12.025,,,,
292,06/28/15 01:43:04 PM,12.001,,,,
293,06/28/15 02:43:04 PM,12.074,,,,
294,06/28/15 03:43:04 PM,12.122,,,,
295,06/28/15 04:43:04 PM,12.122,,,,
296,06/28/15 05:43:04 PM,12.147,,,,
297,06/28/15 06:43:04 PM,12.195,,,,
298,06/28/15 07:43:04 PM,12.243,,,,
299,06/28/15 08:43:04 PM,12.195,,,,
300,06/28/15 09:43:04 PM,12.171,,,,
301,06/28/15 10:43:04 PM,12.171,,,,
302,06/28/15 11:43:04 PM,12.171,,,,
303,06/29/15 12:43:04 AM,12.171,,,,
304,06/29/15 01:43:04 AM,12.122,,,,
305,06/29/15 02:43:04 AM,12.074,,,,
306,06/29/15 03:43:04 AM,12.025,,,,
307,06/29/15 04:43:04 AM,12.001,,,,
308,06/29/15 05:43:04 AM,11.977,,,,
309,06/29/15 06:43:04 AM,11.953,,,,
310,06/29/15 07:43:04 AM,11.929,,,,
311,06/29/15 08:43:04 AM,11.880,,,,
312,06/29/15 09:43:04 AM,11.880,,,,
313,06/29/15 10:43:04 AM,12.074,,,,
314,06/29/15 11:43:04 AM,12.534,,,,
315,06/29/15 12:43:04 PM,13.209,,,,
316,06/29/15 01:43:04 PM,13.858,,,,
317,06/29/15 02:43:04 PM,14.314,,,,
318,06/29/15 03:43:04 PM,14.385,,,,
319,06/29/15 04:43:04 PM,14.266,,,,
320,06/29/15 05:43:04 PM,14.266,,,,
321,06/29/15 06:43:04 PM,14.218,,,,
322,06/29/15 07:43:04 PM,14.026,,,,
323,06/29/15 08:43:04 PM,13.834,,,,
324,06/29/15 09:43:04 PM,13.666,,,,
325,06/29/15 10:43:04 PM,13.522,,,,
326,06/29/15 11:43:04 PM,13.401,,,,
327,06/30/15 12:43:04 AM,13.281,,,,
328,06/30/15 01:43:04 AM,13.185,,,,
329,06/30/15 02:43:04 AM,13.064,,,,
330,06/30/15 03:43:04 AM,12.920,,,,
331,06/30/15 04:43:04 AM,12.751,,,,
332,06/30/15 05:43:04 AM,12.582,,,,
333,06/30/15 06:43:04 AM,12.437,,,,
334,06/30/15 07:43:04 AM,12.316,,,,
335,06/30/15 08:43:04 AM,12.195,,,,
336,06/30/15 09:43:04 AM,12.147,,,,
337,06/30/15 10:43:04 AM,12.292,,,,
338,06/30/15 11:43:04 AM,12.727,,,,
339,06/30/15 12:43:04 PM,13.329,,,,
340,06/30/15 01:43:04 PM,13.930,,,,
341,06/30/15 02:43:04 PM,14.314,,,,
342,06/30/15 03:43:04 PM,14.314,,,,
343,06/30/15 04:43:04 PM,14.194,,,,
344,06/30/15 05:43:04 PM,14.122,,,,
345,06/30/15 06:43:04 PM,13.930,,,,
346,06/30/15 07:43:04 PM,13.738,,,,
347,06/30/15 08:43:04 PM,13.522,,,,
348,06/30/15 09:43:04 PM,13.281,,,,
349,06/30/15 10:43:04 PM,13.088,,,,
350,06/30/15 11:43:04 PM,12.944,,,,
351,07/01/15 12:43:04 AM,12.823,,,,
352,07/01/15 01:43:04 AM,12.727,,,,
353,07/01/15 02:43:04 AM,12.630,,,,
354,07/01/15 03:43:04 AM,12.509,,,,
355,07/01/15 04:43:04 AM,12.364,,,,
356,07/01/15 05:43:04 AM,12.219,,,,
357,07/01/15 06:43:04 AM,12.098,,,,
358,07/01/15 07:43:04 AM,11.953,,,,
359,07/01/15 08:43:04 AM,11.856,,,,
360,07/01/15 09:43:04 AM,11.832,,,,
361,07/01/15 10:43:04 AM,12.001,,,,
362,07/01/15 11:43:04 AM,12.413,,,,
363,07/01/15 12:43:04 PM,13.064,,,,
364,07/01/15 01:43:04 PM,13.666,,,,
365,07/01/15 02:43:04 PM,14.098,,,,
366,07/01/15 03:43:04 PM,14.194,,,,
367,07/01/15 04:43:04 PM,14.098,,,,
368,07/01/15 05:43:04 PM,14.002,,,,
369,07/01/15 06:43:04 PM,13.930,,,,
370,07/01/15 07:43:04 PM,13.762,,,,
371,07/01/15 08:43:04 PM,13.594,,,,
372,07/01/15 09:43:04 PM,13.425,,,,
373,07/01/15 10:43:04 PM,13.281,,,,
374,07/01/15 11:43:04 PM,13.137,,,,
375,07/02/15 12:43:04 AM,13.064,,,,
376,07/02/15 01:43:04 AM,12.944,,,,
377,07/02/15 02:43:04 AM,12.823,,,,
378,07/02/15 03:43:04 AM,12.703,,,,
379,07/02/15 04:43:04 AM,12.558,,,,
380,07/02/15 05:43:04 AM,12.389,,,,
381,07/02/15 06:43:04 AM,12.243,,,,
382,07/02/15 07:43:04 AM,12.122,,,,
383,07/02/15 08:43:04 AM,12.001,,,,
384,07/02/15 09:43:04 AM,11.953,,,,
385,07/02/15 10:43:04 AM,12.122,,,,
386,07/02/15 11:43:04 AM,12.558,,,,
387,07/02/15 12:43:04 PM,13.185,,,,
388,07/02/15 01:43:04 PM,13.810,,,,
